CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
0970-ETWGE          ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,89.55,89.55,1,4996,38,0,0,0,0,0,Offer E,42.46,Cable,27,0,0,1,1,0.0,0.0,42.46,132.01,2
6270-OMFIW          ,1,0,1,0,60,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,E- check,94.4,5610.25,1,4990,33,0,1,0,1,9,Offer B,47.4,Cable,29,0,0,1,1,0.0,0.0,2844.0,8454.25,2
4184-TJFAN          ,0,1,1,0,3,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,88.3,273.75,1,4486,68,0,1,0,1,1,Offer E,25.77,Fiber Optic,2,0,1,0,1,0.0,0.0,77.31,351.06,1
0637-UBJRP          ,1,0,1,0,13,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,E- check,84.05,1095.3,1,4745,40,0,1,0,1,5,Offer D,29.92,Fiber Optic,21,0,0,1,1,23.97,0.0,388.96,1460.29,1
6408-OTUBZ          ,0,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Auto Bank transfer,104.55,6779.05,0,4494,44,0,0,0,0,0,Offer A,16.39,Fiber Optic,26,1,1,0,1,0.0,0.0,1081.74,7860.79,3
1262-OPMFY          ,0,0,1,0,9,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Auto Bank transfer,75.75,655.9,1,5105,46,0,1,0,1,1,Offer E,31.75,Fiber Optic,25,1,0,0,1,0.0,0.0,285.75,941.65,3
4868-AADLV          ,1,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,E- check,116.25,7862.25,0,4578,77,0,1,2,0,0,None,3.27,Fiber Optic,10,1,1,0,1,0.0,0.0,215.82,8078.07,3
3389-KTRXV          ,0,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.85,625.65,0,5945,61,0,1,3,0,0,None,7.11,None,0,0,0,0,0,0.0,0.0,163.53,789.18,5
6518-KZXCB          ,1,0,0,0,22,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,566.5,0,3403,61,0,0,0,0,0,Offer D,4.79,None,0,0,0,0,0,0.0,0.0,105.38,671.88,4
4482-FTFFX          ,1,0,0,0,5,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,E- check,56.15,291.45,0,5232,23,1,0,0,0,0,None,26.86,DSL,71,1,1,0,1,0.0,0.0,134.3,425.75,4
0780-XNZFN          ,1,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,20.65,1125.6,0,4193,60,0,0,0,0,0,None,1.69,None,0,0,0,0,0,0.0,0.0,96.33,1221.93,5
6729-FZWSY          ,1,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.45,1195.95,0,5343,45,0,0,0,0,0,Offer A,9.05,None,0,0,0,0,0,0.0,0.0,606.35,1802.3,4
6140-QNRQQ          ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.55,71.55,1,5739,42,0,0,0,0,0,Offer E,17.27,Fiber Optic,10,0,0,0,1,0.0,0.0,17.27,88.82,1
7216-EWTRS          ,0,1,1,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,E- check,100.8,100.8,1,3128,78,0,1,0,1,4,None,17.35,Fiber Optic,23,1,0,0,1,0.0,0.0,17.35,118.15,1
0017-DINOC          ,1,0,0,0,54,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Auto Credit card,45.2,2460.55,0,5435,47,0,0,0,0,0,None,0.0,Cable,10,0,1,0,1,0.0,0.0,0.0,2460.55,4
8401-EMUWF          ,1,0,1,1,42,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Auto Bank transfer,69.4,3058.3,0,4701,64,0,1,1,1,10,Offer B,16.67,Cable,17,0,0,0,1,0.0,0.0,700.14,3758.44,3
5060-TQUQN          ,1,0,1,1,30,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Auto Bank transfer,83.55,2570.2,0,3558,19,1,1,1,1,1,None,10.24,Fiber Optic,48,0,1,1,1,0.0,0.0,307.2,2877.4,3
5062-CJJKH          ,1,0,1,1,25,1,No,DSL,No,Yes,Yes,No,No,No,One year,0,Mailed check,53.65,1355.45,0,5854,63,0,1,3,1,1,None,36.17,DSL,53,1,0,0,1,0.0,0.0,904.25,2259.7,5
2129-ALKBS          ,0,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,E- check,26.2,1077.5,0,2211,49,0,1,4,1,5,None,49.22,None,0,0,0,0,0,0.0,0.0,1968.8,3046.3,3
0093-EXYQL          ,0,1,0,0,40,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,91.55,3673.6,0,5742,72,0,0,0,0,0,None,44.14,Fiber Optic,23,0,0,0,1,0.0,0.0,1765.6,5439.2,3
6844-DZKRF          ,1,0,0,0,2,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Auto Credit card,50.2,109.25,0,4697,61,0,0,0,0,0,None,6.34,Cable,28,0,1,0,0,0.0,10.0,12.68,131.93,4
5692-ICXLW          ,1,1,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,E- check,90.7,2845.15,0,3493,75,0,0,0,0,0,None,46.71,Fiber Optic,24,0,0,0,0,0.0,100.0,1448.01,4393.16,5
6397-JNZZG          ,0,1,1,0,43,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Auto Credit card,55.55,2342.2,1,2573,70,0,1,0,1,1,Offer B,0.0,DSL,21,1,0,0,1,0.0,0.0,0.0,2342.2,1
4786-UKSNZ          ,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,1,5418,45,0,0,0,0,0,Offer E,11.25,None,0,0,0,0,0,0.0,0.0,11.25,31.45,2
6734-FQAJX          ,1,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,E- check,105.05,7171.7,0,4143,65,0,0,0,0,0,None,34.23,Fiber Optic,11,0,1,1,1,0.0,0.0,2293.41,9465.11,4
4393-GEADV          ,1,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Auto Credit card,114.75,7842.3,0,5035,54,0,1,3,1,10,None,39.06,Fiber Optic,75,1,1,1,1,0.0,0.0,2734.2,10576.5,3
2665-NPTGL          ,0,1,1,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Auto Bank transfer,98.1,2510.7,0,3114,79,0,1,0,1,8,Offer C,18.66,Fiber Optic,11,1,0,0,1,44.17,0.0,485.16,2951.69,4
9985-MWVIX          ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,70.15,1,5773,53,0,0,0,0,0,Offer E,42.09,Fiber Optic,9,0,0,0,1,0.0,0.0,42.09,112.24,1
3863-IUBJR          ,1,0,1,0,12,1,No,DSL,No,No,No,No,No,Yes,One year,0,Auto Credit card,53.65,696.35,1,2595,27,1,1,0,1,1,None,27.82,DSL,26,0,0,1,1,0.0,0.0,333.84,1030.19,1
5248-KWLAR          ,1,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,E- check,90.35,6325.25,0,6483,31,0,1,0,1,1,Offer A,18.42,DSL,29,1,1,1,1,0.0,0.0,1307.82,7633.07,4
2272-UOINI          ,0,0,0,0,7,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,E- check,78.5,571.05,0,3601,44,0,0,0,0,0,Offer E,3.34,Cable,13,0,1,1,1,0.0,0.0,23.38,594.43,4
8270-RKSAP          ,1,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,70.5,597.9,0,3198,30,0,0,0,0,0,Offer E,40.71,Fiber Optic,52,0,0,0,1,0.0,0.0,366.39,964.29,3
9625-QNLUX          ,1,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Auto Credit card,103.25,7074.4,0,4751,51,0,1,2,1,2,None,21.86,Fiber Optic,29,1,0,1,1,0.0,0.0,1486.48,8560.88,4
7203-OYKCT          ,1,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,E- check,104.95,7544.3,0,5760,45,0,0,0,0,0,None,33.93,Fiber Optic,18,1,0,1,1,25.42,0.0,2442.96,9961.84,5
7665-NKLAV          ,0,0,1,1,36,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Auto Credit card,40.65,1547.35,0,2564,19,1,1,3,1,5,None,0.0,Cable,71,1,1,0,1,0.0,0.0,0.0,1547.35,4
8677-HDZEE          ,0,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Auto Bank transfer,105.45,5916.95,0,4212,42,0,0,0,0,0,Offer B,2.5,Fiber Optic,3,0,1,1,1,0.0,0.0,140.0,6056.95,3
5149-CUZUJ          ,1,0,1,0,28,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,0,Auto Bank transfer,92.9,2768.35,0,2037,35,0,1,0,1,1,None,27.34,Fiber Optic,16,1,1,0,1,0.0,0.0,765.52,3533.87,3
5143-WMWOG          ,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,E- check,19.95,19.95,1,2051,62,0,0,0,0,0,None,17.61,None,0,0,0,0,0,0.0,0.0,17.61,37.56,2
3086-RUCRN          ,0,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Auto Bank transfer,103.1,6595.0,0,6183,33,0,0,0,0,0,Offer A,43.14,Fiber Optic,20,1,1,1,1,0.0,0.0,2847.24,9442.24,3
2378-HTWFW          ,1,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Auto Credit card,91.0,3180.5,0,5527,78,0,0,0,0,0,None,26.19,Fiber Optic,19,0,0,0,0,0.0,40.0,916.65,4137.15,3
1051-GEJLJ          ,0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,27.55,0,4836,19,1,0,0,0,0,None,27.17,None,0,0,0,0,0,0.0,0.0,54.34,81.89,5
1513-XNPPH          ,0,0,0,0,12,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,E- check,89.4,1095.65,1,5047,36,0,0,0,0,0,Offer D,17.46,Fiber Optic,9,1,1,1,1,0.0,0.0,209.52,1305.17,1
3642-BYHDO          ,0,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,19.9,1389.35,0,5789,34,0,1,1,1,4,Offer A,12.22,None,0,0,0,0,0,0.0,0.0,867.62,2256.97,4
2045-BMBTJ          ,0,1,0,0,33,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Auto Bank transfer,59.45,1884.65,0,3116,80,0,0,0,0,0,None,0.0,DSL,16,1,0,0,1,0.0,0.0,0.0,1884.65,4
5095-ETBRJ          ,0,0,1,0,55,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Mailed check,56.8,3112.05,0,4702,28,1,1,0,1,5,None,2.36,DSL,69,0,1,0,1,0.0,0.0,129.8,3241.85,4
8495-PRWFH          ,0,1,0,0,42,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,E- check,55.65,2421.75,0,5831,66,0,0,0,0,0,None,27.0,Cable,30,1,0,0,1,0.0,0.0,1134.0,3555.75,4
4774-HHGGS          ,1,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,637.55,0,2347,64,0,1,0,1,1,None,11.38,None,0,0,0,0,0,0.0,0.0,341.4,978.95,4
9223-UCPVT          ,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,E- check,94.4,94.4,1,5764,49,0,0,0,0,0,None,18.34,Fiber Optic,6,1,0,1,1,0.0,0.0,18.34,112.74,3
6302-JGYRJ          ,1,0,0,0,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Mailed check,79.45,2587.7,1,2872,37,0,0,0,0,0,None,6.71,DSL,3,0,1,1,1,0.0,0.0,208.01,2795.71,1
5038-ETMLM          ,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,113.65,8182.75,0,5411,35,0,1,0,1,10,Offer A,29.0,Fiber Optic,22,1,1,1,1,0.0,0.0,2088.0,10270.75,3
3745-HRPHI          ,1,0,1,1,66,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Auto Bank transfer,54.65,3632.0,0,4051,49,0,1,3,0,0,None,0.0,DSL,28,1,1,1,1,46.75,0.0,0.0,3585.25,5
9912-GVSEQ          ,0,1,1,0,26,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,E- check,93.85,2381.55,1,2591,73,0,1,0,1,1,Offer C,9.28,Fiber Optic,26,1,0,0,1,0.0,0.0,241.28,2622.83,2
7746-QYVCO          ,1,0,1,0,16,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,55.85,857.8,0,2464,57,0,1,0,1,1,Offer D,21.04,Cable,17,0,0,0,1,0.0,0.0,336.64,1194.44,3
1452-XRSJV          ,0,0,1,1,39,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Auto Credit card,51.05,2066.0,0,3154,59,0,1,2,1,3,None,15.06,DSL,11,0,0,0,1,0.0,0.0,587.34,2653.34,3
0495-RVCBF          ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,79.7,79.7,1,2066,39,0,0,0,0,0,None,33.88,Fiber Optic,26,0,0,1,1,0.0,0.0,33.88,113.58,3
3714-JTVOV          ,0,1,1,0,42,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Auto Credit card,74.15,3229.4,1,2322,76,0,1,0,1,1,Offer B,2.9,Fiber Optic,21,0,0,0,1,0.0,0.0,121.8,3351.2,1
9391-DXGGG          ,0,1,0,0,44,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Auto Credit card,89.15,3990.75,0,4368,70,0,0,0,0,0,Offer B,35.39,Fiber Optic,19,1,0,1,1,0.0,0.0,1557.16,5547.91,4
6633-MPWBS          ,1,0,0,0,5,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,E- check,49.2,216.9,1,4336,47,0,0,0,0,0,Offer E,7.31,DSL,18,0,1,0,1,0.0,0.0,36.55,253.45,1
3428-XZMAZ          ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,69.35,69.35,1,5796,64,0,0,0,0,0,None,45.86,Fiber Optic,27,0,0,0,1,0.0,0.0,45.86,115.21,2
2475-MROZF          ,1,0,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Auto Credit card,95.0,2852.4,0,3597,36,0,0,0,0,0,Offer C,2.87,Fiber Optic,29,1,1,0,1,0.0,0.0,86.1,2938.5,3
7401-RUBNK          ,0,0,1,0,18,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,E- check,74.8,1438.05,0,4809,25,1,1,0,1,1,Offer D,43.29,Fiber Optic,41,0,0,0,1,0.0,0.0,779.22,2217.27,3
2189-WWOEW          ,0,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Auto Bank transfer,85.9,1269.55,1,3579,37,0,0,0,0,0,None,24.63,Fiber Optic,13,0,0,1,1,0.0,0.0,369.45,1639.0,3
4597-ELFTS          ,1,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,E- check,24.9,1334.0,1,5327,57,0,0,0,0,0,None,2.58,None,0,0,0,0,0,0.0,0.0,144.48,1478.48,3
4086-ATNFV          ,0,0,1,1,34,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Mailed check,60.8,2042.05,0,4522,34,0,1,1,1,7,Offer C,49.58,Cable,16,1,0,0,1,0.0,0.0,1685.72,3727.77,4
7134-MJPDY          ,0,1,0,0,66,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Auto Credit card,102.85,6976.75,0,5569,69,0,0,0,0,0,Offer A,11.63,Fiber Optic,5,1,1,0,0,0.0,60.0,767.58,7804.33,3
8910-LEDAG          ,1,1,1,0,34,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Auto Credit card,71.55,2427.35,0,3583,72,0,1,0,1,2,None,12.98,Fiber Optic,8,0,0,0,1,0.0,0.0,441.32,2868.67,3
1732-FEKLD          ,0,0,0,0,54,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Auto Bank transfer,94.75,5121.75,0,5665,30,0,0,0,0,0,Offer B,37.65,Fiber Optic,30,1,0,0,0,0.0,70.0,2033.1,7224.85,4
1036-GUDCL          ,1,0,1,1,60,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Auto Credit card,79.05,4663.4,0,5275,59,0,1,3,1,1,None,39.76,DSL,76,0,1,1,1,0.0,0.0,2385.6,7049.0,4
6614-YOLAC          ,0,0,1,0,71,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Mailed check,58.65,4145.25,0,4151,31,0,1,0,1,3,Offer A,0.0,Cable,8,0,1,1,1,0.0,0.0,0.0,4145.25,4
5322-TEUJK          ,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Auto Bank transfer,114.6,8100.25,0,4071,45,0,1,3,1,5,None,4.91,Fiber Optic,29,1,1,1,1,0.0,0.0,348.61,8448.86,4
2267-WTPYD          ,0,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Auto Credit card,94.0,5438.95,0,6015,77,0,1,0,1,1,None,23.05,Fiber Optic,30,1,0,0,1,0.0,0.0,1313.85,6752.8,5
0626-QXNGV          ,0,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Credit card,24.15,1776.45,0,5613,55,0,1,0,1,7,None,37.98,None,0,0,0,0,0,0.0,0.0,2734.56,4511.01,5
2930-UOTMB          ,0,0,0,0,31,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Auto Credit card,65.25,1994.3,1,4403,29,1,0,0,0,0,Offer C,31.14,Cable,52,1,1,0,0,0.0,120.0,965.34,3079.64,1
7242-QZLXF          ,1,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,E- check,25.3,25.3,1,5421,20,1,0,3,0,0,None,0.0,Cable,51,0,0,0,0,0.0,10.0,0.0,35.3,2
0519-DRGTI          ,0,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,442.6,0,2522,58,0,1,3,1,9,None,42.46,None,0,0,0,0,0,0.0,0.0,849.2,1291.8,4
4753-PADAS          ,0,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Auto Bank transfer,105.7,6816.95,0,5027,23,1,1,0,1,2,Offer A,25.46,Fiber Optic,73,1,0,1,1,0.0,0.0,1705.82,8522.77,4
8229-TNIQA          ,0,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,196.95,1,3443,36,0,0,0,0,0,Offer E,39.9,Cable,20,0,0,0,1,0.0,0.0,159.6,356.55,2
4110-PFEUZ          ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.55,69.55,1,2792,54,0,0,0,0,0,Offer E,29.78,Fiber Optic,13,0,0,0,1,0.0,0.0,29.78,99.33,1
0222-CNVPT          ,1,1,0,0,52,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Auto Credit card,48.8,2555.05,0,4865,69,0,0,0,0,0,Offer B,0.0,DSL,19,0,0,1,1,0.0,0.0,0.0,2555.05,3
1834-WULEG          ,1,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,439.75,0,3000,61,0,1,2,1,5,Offer C,40.81,None,0,0,0,0,0,0.0,0.0,979.44,1419.19,4
9332-GYWLO          ,0,0,1,1,6,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,E- check,54.85,355.1,0,5729,23,1,1,2,1,3,None,30.17,DSL,48,0,0,0,1,39.15,0.0,181.02,496.97,3
3336-JORSO          ,0,1,0,0,33,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,E- check,110.45,3655.45,1,3401,70,0,0,0,0,0,Offer C,17.24,Fiber Optic,25,1,1,1,0,0.0,70.0,568.92,4294.37,1
8981-FJGLA          ,1,0,0,1,11,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,78.0,851.8,0,4886,63,0,0,2,0,0,Offer D,47.12,Fiber Optic,23,1,0,0,1,0.0,0.0,518.32,1370.12,5
2245-ADZFJ          ,0,0,1,0,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Auto Bank transfer,80.55,2471.6,0,3491,58,0,1,0,1,9,Offer C,28.52,DSL,2,0,1,1,1,0.0,0.0,884.12,3355.72,4
6048-UWKAL          ,0,1,1,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,0,Auto Credit card,105.4,6998.95,0,5467,73,0,1,0,1,2,None,19.39,Fiber Optic,13,0,1,1,1,0.0,0.0,1337.91,8336.86,4
0756-MPZRL          ,1,0,0,0,46,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,0,Auto Credit card,33.7,1537.85,0,3007,35,0,0,0,0,0,Offer B,0.0,DSL,18,1,1,0,1,0.0,0.0,0.0,1537.85,3
2229-DPMBI          ,0,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,162.15,0,3598,19,1,1,2,1,10,None,13.21,None,0,0,0,0,0,0.0,0.0,105.68,267.83,5
0822-GAVAP          ,0,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,E- check,34.7,62.25,1,3146,19,1,0,0,0,0,Offer E,0.0,DSL,76,0,0,1,1,0.0,0.0,0.0,62.25,1
3096-GKWEB          ,1,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,94.75,1691.9,0,4477,42,0,1,0,1,1,None,34.17,Fiber Optic,16,0,0,1,1,0.0,0.0,615.06,2306.96,4
9430-FRQOC          ,0,0,0,0,4,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,87.1,341.45,1,5587,33,0,0,0,0,0,None,32.46,Fiber Optic,3,1,1,0,1,0.0,0.0,129.84,471.29,2
3537-HPKQT          ,0,0,1,0,55,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Auto Credit card,77.75,4266.4,0,4621,20,1,1,0,1,3,None,23.45,Fiber Optic,53,0,0,0,1,0.0,0.0,1289.75,5556.15,3
0696-UKTOX          ,1,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,E- check,54.15,1312.45,0,2496,64,0,0,1,0,0,None,8.4,Cable,27,0,1,0,0,0.0,40.0,193.2,1545.65,4
8387-MOJJT          ,0,0,1,0,42,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Auto Credit card,77.95,3384.0,1,5396,53,0,1,0,1,1,None,34.02,Fiber Optic,18,0,0,0,1,0.0,0.0,1428.84,4812.84,1
4195-PNGZS          ,1,0,1,1,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,24.45,1718.2,0,5295,23,1,1,3,1,1,None,33.09,None,0,0,0,0,0,0.0,0.0,2283.21,4001.41,5
9798-DRYDS          ,0,0,1,0,17,1,Yes,DSL,No,No,Yes,Yes,No,No,One year,1,Mailed check,61.95,1070.7,0,4759,52,0,1,0,1,6,None,47.59,DSL,25,1,1,0,1,0.0,0.0,809.03,1879.73,5
9846-GKXAS          ,0,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Auto Bank transfer,90.8,809.75,1,2578,53,0,0,0,0,0,Offer E,1.34,Fiber Optic,9,0,0,1,1,0.0,0.0,12.06,821.81,3
0384-LPITE          ,1,0,0,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Auto Credit card,62.05,2511.55,0,2290,38,0,0,0,0,0,None,0.0,Cable,19,1,0,1,1,0.0,0.0,0.0,2511.55,3
7147-AYBAA          ,1,0,0,0,37,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.35,2552.9,0,5402,62,0,0,0,0,0,None,28.84,Fiber Optic,25,0,0,0,1,0.0,0.0,1067.08,3619.98,3
9294-TDIPC          ,1,0,0,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,83.75,0,5169,59,0,0,1,0,0,Offer E,12.22,None,0,0,0,0,0,0.0,0.0,61.1,144.85,5
0318-ZOPWS          ,0,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Bank transfer,20.15,973.35,0,5422,31,0,1,0,1,10,None,2.82,None,0,0,0,0,0,0.0,0.0,138.18,1111.53,5
0239-OXEXL          ,0,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,84.25,3847.6,0,3509,37,0,0,0,0,0,None,43.27,Fiber Optic,21,0,0,0,0,0.0,100.0,1990.42,5938.02,4
5832-XKAES          ,1,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Auto Credit card,69.8,134.7,1,2320,56,0,0,0,0,0,Offer E,37.72,Fiber Optic,27,0,0,0,1,0.0,0.0,75.44,210.14,1
1985-MBRYP          ,0,0,0,0,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Bank transfer,19.65,779.25,0,3678,44,0,0,0,0,0,Offer B,6.71,None,0,0,0,0,0,0.0,0.0,288.53,1067.78,3
